,ticker,growth,price,trailingAnnualDividendYield,payoutRatio,trailingAnnualDividendRate,dividendRate,priceToSalesTrailing12Months,forwardPE,fiveYearAvgDividendYield,dividendYield,profitMargins,forwardEps,bookValue,trailingEps,priceToBook,pegRatio,trailingPE,earningsQuarterlyGrowth
0,PCK,0.007743362831858391,8.94,0.04381161,1.0784,0.4,0.38,14.909425,,5.44,0.0421,0.74137,,8.729,0.368,1.0436475,,24.755434,
0,PCQ,0.03585887796414111,18.15,0.04758447,1.4,0.852,0.78,17.526615,,5.44,0.0436,0.71494,,13.794,0.597,1.2980282,,29.991627,-0.967
0,PDM,-0.13926499032882012,14.690000000000001,0.06149341,0.2847,0.84,0.84,3.1077979,44.5,4.29,0.0615,0.6872,0.3,15.442,2.952,0.8645253,2.03,4.522358,22.602
0,PEN,0.036821705426356655,215.35,,0,,,14.656562,211.8812,,,0.020179998,1.01,17.338,0.303,12.342832,-14.75,706.2706,
0,PFD,0.0670807453416149,16.805,0.052417006,2.8313,0.9,1.03,13.645621,,6.97,0.060100004,0.25308,,12.979,0.319,1.3236767,,53.8558,
0,PFE,0.04372937293729384,38.195,0.04049248,0.585,1.48,1.52,4.2865133,11.712963,3.6,0.0416,0.28807,3.24,11.584,2.526,3.2760706,2.37,15.023753,-0.321
0,PFO,0.04128819157720898,12.280000000000001,0.059273873,2.7814999,0.751,0.82,11.985178,,7.12,0.0644,0.25647,,10.755,0.27,1.1724778,,46.7037,
0,PFS,-0.04897660818713445,13.015,0.070336394,0.6866,0.92,0.92,2.6258976,10.1640625,3.65,0.070300005,0.26532,1.28,21.929,1.34,0.5932783,1.77,9.708955,-0.413
0,PFSI,0.30524233432245307,66.155,0.007185628,0.0313,0.48,0.6,1.601958,5.762446,,0.0091,0.31294,11.45,34.263,11.472,1.9256926,0.19,5.7513947,3.851
0,PG,0.046607712380399846,144.0,0.021052632,0.6106,3.028,3.16,5.066613,24.980968,2.99,0.022,0.18361,5.78,18.399,4.961,7.847709,3.45,29.105019,
0,PGR,0.039638087031451885,96.14,0.0271767,0.0463,2.65,0.4,1.346964,17.328545,2.11,0.0041,0.12132,5.57,30.887,8.631,3.1249392,14.01,11.182945,0.819
0,PGTI,0.0398205272013461,18.585,,0,,,1.3739579,15.982759,,,0.045479998,1.16,7.649,0.61,2.4238462,5.33,30.393444,-0.871
0,PH,0.07506029908345391,222.58499999999998,0.015808856,0.3789,3.52,3.52,2.0958622,17.012213,1.85,0.0163,0.08808,13.1,47.559,9.29,4.6859694,2.62,23.989237,-0.285
0,PHI,-0.08767605633802811,22.545,0.045866974,0.71860003,1.193,1.56,,13.708995,5.89,0.06,0.1299,1.89,9.401,0.664,2.7560897,,39.021084,0.158
0,PJT,0.12914018066242883,67.35,0.002962524,0.1249,0.2,0.2,3.0466683,18.595041,,0.0029,0.074990004,3.63,5.212,2.658,12.950883,0.85,25.395035,3.49
0,PKE,0.019837691614066788,11.3,0.03508772,0.95239997,0.4,0.4,4.365458,22.176472,2.44,0.035099998,0.1466,0.51,6.818,0.378,1.6588444,,29.920637,-0.553
0,PKG,0.13087470449172578,119.505,0.026621737,0.5852,3.16,3.16,1.6874449,20.235195,2.89,0.0271,0.076519996,5.91,33.275,5.399,3.5939891,-2.07,22.150396,-0.707
0,PKX,0.13838254172015407,44.05,0.1607199,0.66400003,7.144,0.42,,4.52449,3.74,0.0095,0.01521,9.8,114.44325,8.628,0.38744092,1.12,5.139082,-0.934
0,PLD,0.0406228166483682,103.575,0.021146884,0.874,2.22,2.32,18.12162,87.61344,2.86,0.0221,0.40852,1.19,43.553,2.542,2.3938649,-10.06,41.01495,0.054
0,PLNT,0.04551282051282035,64.525,,0,,,11.612819,39.301205,,,0.07175,1.66,-8.979,0.427,,33.26,152.78688,
0,PM,0.017325462012320214,79.325,0.05913571,1.0021,4.68,4.8,4.2335596,14.0053005,4.9,0.060700003,0.24983999,5.66,-7.704,4.67,,2.69,16.974302,-0.16
0,PMF,-0.0015105740181268201,13.515,0.05135542,2.7054,0.682,0.65,13.207755,,5.67,0.048800003,0.38895,,12.753,0.253,1.0366188,,52.252968,
0,PML,0.01966717095310133,13.435,0.05552239,2.3806,0.744,0.71,14.045337,,5.78,0.052800003,0.41909,,11.949,0.303,1.1281278,,44.488445,
0,PMX,-0.007073386383731228,11.225000000000001,0.05119787,1.9189,0.577,0.55,12.8738985,,5.77,0.049000002,0.44854,,10.908,0.293,1.0295196,,38.32764,
0,PNC,-0.00393137955682632,111.39,0.041986126,0.7154,4.6,4.6,3.2934449,14.765563,2.55,0.0419,0.51853,7.55,125.651,16.661,0.88721937,-1.07,6.6910753,0.102
0,PNF,-0.012998266897746857,11.64,0.049781658,2.3294,0.57,0.5,13.216252,,5.31,0.044,0.40033,,11.665,0.235,0.97642523,,48.468086,
0,PNI,-0.04319852941176472,10.625,0.0457027,2.0893,0.478,0.48,12.637245,,5.47,0.045900002,0.41759998,,11.103,0.236,0.93758446,,44.11017,
0,PNM,0.07486631016042788,46.12,0.026376495,0.53830004,1.212,1.23,2.5067263,19.841202,2.53,0.026800001,0.12036,2.33,21.298,2.213,2.1706264,4.16,20.890194,
0,POR,-0.01870389884088519,37.16,0.041386724,0.5856,1.54,1.63,1.5638796,14.550781,3,0.0442,0.110690005,2.56,29.562,2.639,1.2600635,5.62,14.115195,0.56
0,PPG,0.11866895033031555,141.09,0.014918823,0.4834,2.04,2.16,2.330209,21.166668,1.62,0.016,0.072280005,6.48,20.477,4.226,6.6982474,4.22,32.456226,-0.625
0,PQG,0.08905852417302795,13.175,,0,,,1.1666718,12.46602,,,0.04138,1.03,13.031,0.459,0.9853426,1.69,27.973858,-0.479
0,PRGO,-0.06842312229650016,47.5,0.018629551,0.4971,0.87,0.9,1.2744231,11.04429,1.06,0.019299999,0.047340002,4.29,43.3,1.752,1.0942264,1.14,27.04338,5.733
0,PRI,-0.06691567988555991,106.89,0.013282732,0.1689,1.54,1.6,2.1513362,11.278579,1.06,0.0138,0.16865999,10.41,41.412,8.771,2.8351688,1.14,13.38616,0.042
0,PRLB,-0.03543801652892575,145.3,,0,,,8.638564,57.211765,,,0.12986,2.55,22.513,2.171,6.4802556,2.7,67.19945,-0.22
0,PROS,0.27884615384615397,10.5,,0,,,0.60163605,8.142858,,,0.047810003,1.47,12.333,6.327,0.97056675,1.38,1.8918918,1.038
0,PRT,-0.018696115470309138,2.145,0.21527094,0.9999,0.437,0.12,3.5044494,13.666666,,0.0612,0.74711996,0.15,7.348,0.437,0.27898747,1.48,4.6910753,-1
0,PSA,0.10836266768147662,233.57,0.034138434,1.1429,8,8,13.821533,32.587414,3.51,0.0341,0.49716,7.15,27.838,7.0,8.369854,1.99,33.285713,-0.149
0,PSB,-0.043677606177606076,119.375,0.034240987,1.1098,4.2,4.2,7.760773,32.752064,2.65,0.0342,0.44011003,3.63,29.435,4.39,4.039069,,27.082005,-0.097
0,PSN,-0.035549132947977014,33.67,,0,,,0.83796936,22.547297,,,0.026630001,1.48,16.556,1.06,2.0155835,,31.481133,-0.421
0,PSO,0.01724137931034475,7.085,0.032859176,0.5686,0.231,0.24,,11.606557,4.67,0.0346,0.07503,0.61,6.937,1.015,1.0206141,,6.9753695,0.021
0,PSXP,-0.06593406593406603,25.19,0.13750985,0.8242,3.49,3.5,5.265277,6.753424,5.5,0.1379,0.91019994,3.65,9.468,4.169,2.6035063,14.48,5.9126887,0.574
0,PTR,-0.07420725727361877,28.15,0.0004908836,,0.014,2.53,,37.76,2.92,0.088599995,-0.00566,0.75,101.1,4.4,0.2801187,,6.436363,
0,PUK,-0.06751884627990834,28.445,0.011142755,0.921,0.313,0.63,1.0548599,7.627346,3.07,0.0223,0.0040700003,3.73,14.714,0.108,1.9335328,,263.42593,-0.556
0,PUMP,-0.28114478114478125,4.22,,0,,,0.29153398,-7,,,0.015800001,-0.61,9.302,0.229,0.45904106,0.75,18.646288,
0,PVG,0.03938906752411575,13.065,,0,,,4.3128943,25.86,,,0.115439996,0.5,5.362,0.349,2.4114137,,37.04871,2.089
0,PWR,0.1935297515886769,63.06,0.0030620468,0.076,0.19,0.2,0.7336399,15.303703,,0.0033000002,0.03126,4.05,28.425,2.506,2.180475,1.8,24.732641,1.704
0,PYN,-0.03781979977753058,8.875,0.0489118,3.549,0.427,0.43,12.313508,,5.44,0.048800003,0.31605,,8.863,0.115,0.9782241,,75.391304,
0,PZC,-0.02840909090909094,10.175,0.0464666,1.1881,0.48,0.46,14.339246,,5.51,0.044099998,0.6901,,11.781,0.476,0.87089384,,21.554623,-0.991
0,PZN,0.0745697896749522,5.83,0.09874327,2.2917,0.55,0.12,2.8536048,7.205128,5.18,0.0215,0.02989,0.78,1.391,0.225,4.0402584,,24.977777,-0.347
0,QEP,-0.2295081967213115,0.9424999999999999,0.061224487,0.0938,0.06,0.08,0.23251577,-2.0806668,,0.081599995,0.15741,-0.45,11.74,0.642,0.07975298,0.07,1.4584111,
0,QSR,0.03474347434743463,57.495,0.034758903,0.95769995,2.04,2.08,3.3469467,19.28859,2.07,0.035,0.11823,2.98,7.551,2.115,7.6122365,1.13,27.177305,-0.254
0,RBA,0.12139233863914645,69.44,0.012921525,0.5755,0.82,0.88,5.46527,36.634285,2.04,0.0139,0.11889,1.75,8.276,1.39,7.7464957,5.7,46.122303,-0.018
0,RBC,0.021237864077670032,101.125,0.011884718,0.3053,1.2,1.2,1.4233874,17.202726,1.42,0.0119,0.05568,5.87,57.121,3.905,1.7678263,2.41,25.859156,-0.578
0,RC,0.15189873417721533,12.04,0.121440545,3.1132002,1.45,1.2,2.3052278,9.170543,11.39,0.1005,0.05658,1.29,14.481,0.292,0.81693256,0.59,40.5137,2.086
0,RDY,0.1702380952380953,70.36500000000001,0.0042740046,0,0.292,0.33,,34.752525,,0.0049,0.10349,1.98,11.575,1.404,5.9447083,2.91,49.009968,-0.126
0,REXR,0.03928647271182828,50.760000000000005,0.016194332,1.7391,0.8,0.86,20.188055,143.94118,2.1,0.0174,0.21933001,0.34,21.46,0.455,2.2805219,13.81,107.56043,-0.013
0,RF,0.05677966101694909,12.434999999999999,0.04944179,0.9394,0.62,0.62,2.6513002,9.818898,2.9,0.0494,0.16519,1.27,16.609,0.669,0.7507978,-1.03,18.639761,
0,RGR,0.0022597167821634123,66.575,0.015823256,0.29549998,1.06,1.06,2.5636444,18.635855,2.2,0.015800001,0.10342,3.57,17.807,2.637,3.7361712,,25.229425,1.983
0,RH,0.21649354339658378,383.73,,0,,,2.96638,20.951605,,,0.085260004,18.39,6.594,8.584,58.431908,1.1,44.885834,0.544
0,RLI,-0.10046828437633037,84.515,0.0110281035,0.36330003,0.93,0.96,4.138674,32.633205,1.21,0.0114,0.12701,2.59,23.39,2.564,3.61351,3.95,32.96412,1.278
0,RM,0.14529004789781808,21.4,,0,,,0.66297215,8.67742,,,0.07989,2.48,23.115,2.594,0.9309972,0.77,8.296067,-0.107
0,RMAX,0.044296467863346844,36.065,0.023452414,0.85150003,0.86,0.88,4.220834,16.776743,1.81,0.024,0.06934,2.15,27.713,1.008,1.3015553,0.16,35.78373,-0.593
0,RMD,0.04165706383959433,180.485,0.008685968,0.3653,1.56,1.56,8.859588,34.175804,1.5,0.0087,0.21024,5.29,17.234,4.27,10.49031,1.71,42.339577,1.585
0,RMG,-0.006756756756756799,10.27,,0,,,,,,,0.0,,0.174,0.053,59.13793,,194.15094,
0,RNR,-0.040296510979823785,172.485,0.007983801,0.1104,1.38,1.4,1.9063714,11.202993,0.92,0.0081,0.1295,15.37,134.265,12.689,1.2824638,1.04,13.570022,0.547
0,ROG,-0.046117357695010575,109.08000000000001,,0,,,2.5173216,18.467686,,,0.02781,5.88,51.563,1.199,2.1059673,1.24,90.56714,-0.402
0,ROK,0.09104052573932098,249.67000000000002,0.01628612,0.6088,4.03,4.08,4.449809,31.167711,2.11,0.0165,0.11846,7.99,6.644,6.578,37.481937,14.75,37.85801,0.216
0,ROL,0.09488917384136286,59.785,0.0068942322,0.6308,0.41,0.32,9.312323,70.31764,1.07,0.0054,0.10146,0.85,2.633,0.651,22.700342,8.52,91.81259,0.172
0,ROP,0.02822408644959462,407.905,0.0046463003,0.1309,2,2.05,8.4057455,30.59873,0.56,0.0047999998,0.29752,14.18,94.352,15.267,4.598631,34.2,28.420122,-0.122
0,RPAI,-0.18248175182481752,5.88,0.08658537,49.6875,0.497,0.2,2.6309924,70,5.6,0.0348,0.00664,0.08,7.453,0.01,0.75137526,-19.03,560.0,
0,RPLA,-0.0029469548133594925,10.309999999999999,,0,,,,,,,0.0,,0.139,0.096,73.02158,,105.729164,
0,RPM,0.0689491203043271,90.045,0.01614893,0.4948,1.44,1.52,2.071289,19.982222,2.19,0.017,0.067150004,4.5,11.153,2.911,8.062405,1.71,30.889729,0.701
0,RS,0.049004168596572306,112.985,0.020757884,0.3357,2.35,2.5,0.7423444,15.837762,2.27,0.0221,0.04835,7.15,77.825,7.036,1.4550594,4.99,16.094372,-0.562
0,RSG,0.005264288783841886,93.60499999999999,0.01734104,0.4909,1.62,1.7,2.9126244,26.65812,2.04,0.0182,0.10354,3.51,25.855,3.302,3.6190293,4.16,28.33737,-0.103
0,RVI,0.014240506329114,12.71,0.15928516,2.0918,2.05,2.05,1.2673512,-11.446428,,0.1593,0.090179995,-1.12,35.373,0.929,0.3624233,,13.799784,
0,RXN,0.08856464200882241,32.195,0.0049581653,0.1176,0.16,0.32,1.9265884,16.884212,,0.01,0.08422,1.9,11.196,1.364,2.8653092,12.05,23.519064,-0.234
0,RY,-0.0070061977903529415,73.72,0.038573567,0.5476,2.834,3.28,,10.6195965,3.91,0.044499997,0.26457,6.94,38.428,6.286,1.9178722,2.4,11.724467,-0.02
0,RYI,0.32627865961199287,7.574999999999999,,0,,,0.07449138,8.449438,,,0.00709,0.89,4.142,0.721,1.815548,-87.23,10.429958,
0,RYN,-0.027378027378027303,27.58,0.038488954,3.2726998,1.08,1.08,4.78847,83.96969,3.65,0.0385,0.07282,0.33,10.688,0.437,2.5926273,26.95,63.409607,-0.907
0,SAFE,0.12457103637611544,59.35,0.009480813,0.64309996,0.63,0.65,25.63886,49.651512,,0.0098,0.35524,1.32,24.195,1.032,2.7088242,1.49,63.507755,1.767
0,SAIC,-0.007094801223241576,81.65,0.018616352,0.4302,1.48,1.48,0.7056064,11.195862,1.8,0.0183,0.03004,7.25,24.776,3.44,3.2761543,1,23.59593,-0.105
0,SAM,0.16837572033218584,953.0,,0,,,7.9048734,55.20933,,,0.09358,17.15,68.794,11.147,13.763411,2.64,84.94124,1.159
0,SAP,-0.027033807940789023,154.99,0.010604681,0.4088,1.631,1.73,,23.083334,1.4,0.0113,0.16184,6.72,26.308,4.139,5.896305,2.44,37.47765,0.524
0,SBH,-0.20899250624479604,9.475000000000001,,0,,,0.30435988,4.726368,,,0.03181,2.01,-0.616,0.959,,-5.53,9.906153,
0,SBR,-0.041073203047366724,29.055,0.09081266,0.9984,2.654,2.35,9.612521,,7.26,0.0804,0.93268996,,0.414,2.809,69.927536,,10.306159,-0.064
0,SBS,-0.12101210121012096,7.96,0.033129584,0.462,0.271,0.25,,6.3919997,,0.0308,0.106879994,1.25,7.235,0.747,1.1043538,,10.696117,-0.168
0,SC,0.14174972314507217,20.115000000000002,0.044022013,1.1,0.88,0.88,1.6936451,11.988373,,0.044,0.07458,1.72,15.48,0.826,1.3320414,-13.96,24.963682,
0,SCCO,0.020434227330779153,47.485,0.029178824,0.9272,1.4,1.6,5.133617,21.212389,2.36,0.033299997,0.162,2.26,8.824,1.513,5.43291,12.74,31.685392,-0.355
0,SCHW,0.08535911602209945,38.915,0.017934922,0.2929,0.7,0.72,7.2774043,21.707184,1.06,0.0184,0.29799,1.81,19.831,2.39,1.9812416,-2.32,16.439331,-0.266
0,SCI,-0.01955555555555566,44.004999999999995,0.01682583,0.3364,0.74,0.76,2.3974035,21.62745,1.65,0.0173,0.12501,2.04,9.911,2.201,4.451619,2.3,20.045433,0.459
0,SCL,0.010186160871092476,115.13499999999999,0.009372276,0.22540002,1.075,1.1,1.4268563,18.46549,1.1,0.0095999995,0.06152,6.23,40.055,4.769,2.872051,5.02,24.122458,0.182
0,SCM,0.028151774785801775,8.405000000000001,0.15137067,3.1866,1.27,1,2.7276297,7.8504667,11.55,0.1192,0.10288,1.07,13.341,0.322,0.62963796,,26.086956,5.641
0,SCS,0.21236291126620155,12.190000000000001,0.038429406,0.3966,0.46,0.4,0.4358124,16.213333,3.43,0.0334,0.043330003,0.75,8.062,1.16,1.5083106,1.67,10.4827585,-0.083
0,SEM,0.12691358024691368,22.83,0,0,0,,0.5645501,13.583334,,,0.030940002,1.68,7.411,1.248,3.0792067,1.08,18.285255,0.152
0,SF,0.13104761904761908,59.68,0.010798043,0.1185,0.64,0.68,1.1555003,11.463321,,0.0119,0.12335,5.18,48.841,5.411,1.2157818,-3.32,10.973943,-0.011
0,SGU,0.01711229946524062,9.68,0.053367876,0.488,0.515,0.53,0.27366126,10.806819,4.75,0.054899998,0.0341,0.88,6.821,0.958,1.3942237,,9.926931,
0,SHG,-0.020725388601036232,24.535,0.05307377,0.2518,1.295,1.51,,5.1617646,3.64,0.0618,0.29079,4.76,66.036,5.326,0.37206975,,4.613218,-0.123
0,SHLX,-0.0908203125,9.415,0.1943557,1.2128,1.825,1.84,7.442134,5.746914,6.33,0.19600001,1.1382099,1.62,1.668,1.451,5.581535,-0.95,6.416265,0.226
0,SHW,0.023101144757364578,706.0,0.0071802326,0.259,4.94,5.36,3.5701454,27.065784,0.92,0.0078,0.09828,25.69,42.776,18.766,16.25491,3.11,37.052113,0.265
0,SI,0.16978516978516978,16.72,,0,,,3.890163,17.583332,,,0.24818,0.96,14.356,1.071,1.175815,,15.76097,0.06
0,SID,0.24285714285714288,3.4699999999999998,0,0.2357,0,0.07,,6.444444,,0.0211,-0.04003,0.54,1.422,0.716,2.4472573,-13.07,4.860335,-0.802
0,SITE,0.1425925925925926,135.945,,0,,,2.4312508,53.652176,,,0.04003,2.53,11.013,2.301,12.325435,3.17,58.99174,0.223
0,SJI,-0.09132629646626889,19.65,0.05843766,1.0562999,1.167,1.18,1.3116113,11.856287,3.68,0.0591,0.067880005,1.67,16.607,1.112,1.1922683,1.23,17.805756,
0,SJR,-0.04836956521739111,17.515,0.050711438,0.91150004,0.891,0.87,,16.83654,4.58,0.0496,0.12574,1.04,8.403,0.074,2.0837796,6.91,236.62163,-0.182
0,SJT,0.025454545454545396,2.825,0.039372824,1,0.113,,18.79091,,8.44,,0.75528,,0.111,0.113,25.405405,,24.955751,-0.707
0,SJW,-0.012177535651337945,61.78,0.020165881,1.3626,1.24,1.28,3.4985287,25.37037,1.83,0.0208,0.05197,2.43,31.39,0.912,1.9640014,2.16,67.59869,0.457
0,SKX,0.11372812920592201,32.725,,0,,,1.1176928,14.843048,,,0.030720001,2.23,14.404,0.935,2.2979727,8.05,35.40107,
0,SKY,0.03037205770690976,27.240000000000002,,0,,,1.2098874,22.06504,,,0.04144,1.23,8.635,0.92,3.1430225,36.55,29.499998,-0.315
0,SLF,-0.0057636887608070175,41.425,0.03380895,0.5563,1.398,1.64,,10.481013,3.66,0.0396,0.06043,3.95,26.639,2.642,1.5541124,2.06,15.669948,-0.123
0,SLG,-0.03252198813663332,47.69,0.061575834,1.0192,2.915,3.54,2.9877143,-53.14607,3.6,0.0748,0.21322,-0.89,66.482,2.796,0.7114707,-2.85,16.917025,-0.627
0,SMG,0.03435827212747422,165.0,0.013943145,0.4049,2.32,2.48,2.4786463,21.609882,2.33,0.0149,0.08708,7.69,17.894,5.745,9.286912,2.29,28.926022,0.005
0,SMP,0.006215173596228141,47.010000000000005,0.010173802,0.284,0.48,,0.99813235,14.141567,1.67,,0.04363,3.32,22.85,2.018,2.0547047,2.55,23.265612,-0.436
0,SNA,0.052506282237799295,158.34,0.026524024,0.4041,4.19,4.32,2.2982037,14.902621,2.02,0.0275,0.15207,10.68,64.018,10.379,2.486176,1.69,15.334811,-0.439
0,SNE,-0.06425444244141121,72.94,0.0037122974,0.084,0.272,0.46,,16.51591,0.53,0.0062,0.07989,4.4,24.082,4.757,3.0176063,3.77,15.276435,0.533
0,SNP,-0.09444962686567171,41.864999999999995,0.002181165,8.9227,0.085,4.37,,19.318409,6.96,0.1121,0.0014599999,2.01,90.6,9.1,0.42858723,,4.267033,
0,SNR,-0.06935123042505587,4.17,0.09263658,4.1364,0.39,0.26,1.0060823,-46.222218,11.29,0.0618,0.07566,-0.09,2.609,0.286,1.5944806,,14.545453,
0,SNX,0.18894303746904195,147.43,0.00523295,0.0817,0.775,,0.3217228,10.614836,1.07,,0.020550001,14.02,80.383,9.479,1.8513865,1.39,15.699969,0.092
0,SO,0.11589213998852554,58.105000000000004,0.04308859,0.8197,2.5,2.56,2.9992301,17.5753,4.59,0.044099998,0.15754,3.32,26.199,3.055,2.2271843,4.09,19.099836,-0.319
0,SOGO,0.020689655172414056,8.875,,0,,,3.0340846,31.714287,,,0.02782,0.28,2.638,0.082,3.3661866,10.82,108.29268,
0,SOI,-0.17040951122853365,6.27,0.063358776,,0.415,0.42,1.5825106,-89.71429,,0.064899996,0.009980001,-0.07,7.335,0.042,0.8561691,-7.65,149.52382,
0,SON,0.01354567087680758,55.364999999999995,0.030901905,0.6394,1.72,1.72,1.0664401,15.774928,2.98,0.0309,0.05231,3.51,17.914,2.69,3.0908787,6.92,20.583643,-0.32
0,SPAQ,-0.031046931407942235,13.54,,0,,,,,,,0.0,,0.072,0.096,186.3889,,139.79167,
0,SPH,0.2782945736434106,16.63,0.12159814,2.9629998,2.1,1.2,0.920046,14.33913,12.36,0.0695,0.045679998,1.15,6.795,0.816,2.4267843,5.03,20.208334,
0,SPXC,0.17850378787878785,49.760000000000005,0,0,0,,1.4335221,16.538206,,,0.06592,3.01,12.364,2.246,4.026205,1.52,22.163845,0.411
0,SQ,0.2729694651273995,185.945,,0,,,14.042403,155.25833,,,0.05148,1.2,4.354,0.645,42.790535,9.5,288.85272,
0,SQM,0.07754593584553104,34.57,0.014110788,1.1372,0.484,0.71,5.0710773,25.255474,3.28,0.0207,0.1243,1.37,7.885,0.848,4.388078,2.11,40.801884,-0.276
0,SRE,0.06945487937223471,128.315,0.03127431,0.55439997,4.02,4.18,3.2922082,15.973815,2.89,0.032899998,0.39117,8.02,69.826,14.533,1.8347036,2.64,8.81511,4.851
0,SRLP,0.04042412193505629,15.875,0.16949584,3.5132,2.67,2.67,0.12393419,13.4017105,11.91,0.16950001,0.00818,1.17,3.352,0.763,4.6778045,0.18,20.550459,
0,SSD,0.012557555462536563,96.94999999999999,0.0094552925,0.2521,0.92,0.92,3.5583334,25.597885,1.43,0.0095,0.13707,3.78,20.569,3.647,4.7041664,5.35,26.531395,0.351
0,SSTK,0.2793284365162645,60.985,0.0056310035,0.3736,0.34,0.68,3.4176536,34.055866,,0.0113,0.05045,1.79,9.625,0.918,6.3335066,2.13,66.40523,4.755
0,ST,0.11192099694333413,47.36,,0,,,2.4398303,15.205789,,,0.02957,3.11,15.86,0.568,2.9817152,41.07,83.25704,
0,STAG,0.014605344934742082,32.5,0.043484848,1.9391999,1.435,1.44,10.826687,83.71796,5.47,0.0436,0.24611,0.39,15.772,0.755,2.0701244,6.54,43.245037,0.374
0,STC,0.07096774193548394,47.474999999999994,0.025839794,0.2703,1.2,1.2,0.6133474,11.737373,2.85,0.025799999,0.05204,3.96,32.959,4.44,1.410237,2.22,10.468469,0.769
0,STOR,-0.014882032667876577,27.175,0.051020406,1.2069,1.4,1.44,10.078182,30.840908,4.49,0.0525,0.40251,0.88,18.694,1.142,1.4518026,5.27,23.765324,-0.403
0,STWD,0.01055408970976246,15.309999999999999,0.12427184,1.4327999,1.92,1.92,6.984088,8.148936,9.43,0.1243,0.61724997,1.88,15.792,1.351,0.9701114,-8.87,11.339748,0.1
0,SU,-0.23453608247422675,11.89,0.086655684,,1.052,0.63,,5.94,3.69,0.0509,-0.17596,2,21.37,2.268,0.55591947,1.92,5.2380958,
0,SUI,0.007797943551169695,147.01999999999998,0.020796757,2.2158,3.08,3.16,11.360846,83.93103,2.84,0.021300001,0.10195,1.74,44.492,1.383,3.2823877,39.09,105.59652,0.443
0,SUM,0.28116710875331563,19.415,,0,,,0.96409523,21.466667,,,0.0467,0.9,12.669,0.91,1.5249822,3.28,21.230768,0.55
0,SUN,-0.03311258278145701,24.87,0.131869,2.7517002,3.302,3.3,0.14957845,7.9297123,11.23,0.1319,0.012920001,3.13,7.442,1.206,3.335125,-2.47,20.580431,1.855
0,SUPV,-0.3306772908366533,1.67,0.0112499995,,0.018,0.04,,4.2,,0.0254,-0.00254,0.4,6.555,1.19,0.2562929,-0.66,1.4117646,0.197
0,SWCH,0.00441083805923137,15.975,0.0073842304,1.0691,0.118,0.2,7.7013245,63.76,,0.0125,0.02184,0.25,2.237,0.113,7.1256146,3.2,141.06195,3.287
0,SWI,0.09782057780030406,21.235,,0,,,6.897659,20.826923,,,0.03147,1.04,8.648,0.097,2.5046253,3.14,223.29897,
0,SWK,0.10148004746143768,174.70499999999998,0.015624116,0.52669996,2.76,2.8,2.0672715,19.511063,1.85,0.0159,0.05881,9.04,52.977,5.238,3.3293693,3.3,33.67316,-0.331
0,SWM,0.11253701875616984,33.89,0.052071005,0.59860003,1.76,1.76,1.0486454,10.092538,4.58,0.0521,0.09094,3.35,19.378,2.939,1.7447622,1.72,11.503914,0.049
0,SWX,0.049128865170303015,66.89,0.033242874,0.588,2.205,2.28,1.1801083,15.365517,2.59,0.0344,0.06554,4.35,46.705,3.756,1.43111,4.38,17.795527,0.721
0,SWZ,0.004932182490752224,9.975,0.0517199,1.0029,0.421,0.56,39.219486,,,0.069,1.9913499,,9.267,0.414,0.8794647,,19.68599,
0,SXI,0.07957830300969215,63.66,0.013681197,0.2598,0.86,0.88,1.2935457,14.429545,0.88,0.0139999995,0.03339,4.4,37.728,1.629,1.6828351,1.72,38.974834,-0.852
0,SXT,0.19852941176470584,68.4,0.024140107,0.98080003,1.53,1.56,2.2135592,23.445204,1.94,0.024600001,0.05061,2.92,20.344,1.56,3.36512,6.08,43.884617,-0.108
0,SYF,0.12265953381734795,29.27,0.030240549,0.2691,0.88,0.88,2.497193,9.570032,,0.030199999,0.30882,3.07,19.128,3.363,1.5359682,-1.02,8.736247,-0.944
0,SYK,0.1369056680367382,223.70999999999998,0.010097602,0.53330004,2.245,2.3,5.9811325,25.061523,1.17,0.0104,0.11379,8.94,33.956,4.21,6.5982447,4.38,53.21853,
0,SYY,0.10165801373304295,65.66,0.026133973,4.1429,1.74,1.8,0.6331261,21.926666,2.41,0.027,0.0040700003,3,2.28,0.42,28.850878,1.58,156.61905,
0,T,-0.05399792315680174,27.380000000000003,0.07540983,1.2622,2.07,2.08,1.1118447,8.487577,5.65,0.0758,0.06843,3.22,24.686,1.64,1.1071053,29.79,16.664635,-0.655
0,TALO,0.023255813953488413,7.13,,0,,,0.70950526,-6.5185184,,,0.12523,-1.08,18.922,1.553,0.37205368,,4.5331616,
0,TCO,-0.09461578672242543,34.724999999999994,0.0578241,0.871,2.025,,3.46354,-73.702126,4.77,,0.31027,-0.47,-1.315,2.746,,-17.68,12.614712,
0,TCP,0.02566700439040881,30.375,0.084415585,0.70269996,2.6,2.6,4.020395,8.412743,7.84,0.0844,0.49186,3.61,9.397,3.703,3.2318826,-2.53,8.201458,0.037
0,TCS,1.2512315270935965,9.145,,0,,,0.5364213,29.483871,,,0.00223,0.31,5.424,0.039,1.6851034,8.17,234.35898,
0,TD,-0.0452460383653045,46.215,0.042791713,0.593,1.962,2.41,,8.978432,3.75,0.052600004,0.27509,5.1,30.448,4.518,1.5038755,2.1,10.1350155,-0.308
